"UniqueCarrier" "Origin" "Dest" "Month" "DayOfWeek" "hour" "prop_30" "prop_60" "prop_80" "Time_Delay"
"285" "WN" "DAL" "HOU" 7 5 18 0.19047619047619 0.0476190476190476 0 168
"286" "UA" "LAX" "SFO" 9 5 17 0.189873417721519 0.069620253164557 0 158
"287" "WN" "DAL" "HOU" 10 4 20 0.189873417721519 0.069620253164557 0.00632911392405063 158
"288" "WN" "DAL" "HOU" 2 5 16 0.189542483660131 0.0457516339869281 0 153
"289" "WN" "HOU" "DAL" 5 5 17 0.188841201716738 0.0858369098712446 0.00858369098712446 233
"290" "AA" "DFW" "ATL" 12 5 0 0.188679245283019 0.0817610062893082 0 159
"291" "AA" "ORD" "LAX" 1 3 0 0.187793427230047 0.103286384976526 0.00938967136150235 213
"292" "AA" "DFW" "LGA" 12 5 0 0.1875 0.0677083333333333 0 192
"293" "WN" "DAL" "HOU" 8 4 20 0.1875 0.05625 0 160
"294" "AA" "ORD" "LGA" 8 5 20 0.187096774193548 0.0774193548387097 0.0129032258064516 155
"295" "WN" "HOU" "DAL" 8 7 20 0.187096774193548 0.0709677419354839 0 155
"296" "WN" "HOU" "DAL" 4 5 16 0.186991869918699 0.0569105691056911 0.0040650406504065 246
"297" "AA" "DFW" "SAT" 1 1 0 0.186666666666667 0.0533333333333333 0.0133333333333333 150
"298" "AA" "DFW" "LAX" 12 7 0 0.186274509803922 0.0784313725490196 0 204
"299" "WN" "DAL" "HOU" 6 3 18 0.186046511627907 0.0813953488372093 0.00581395348837209 172
"300" "WN" "DAL" "HOU" 12 3 14 0.18562874251497 0.0359281437125748 0 167
"301" "WN" "DAL" "HOU" 6 3 21 0.185430463576159 0.0993377483443709 0.00662251655629139 151
"302" "UA" "SFO" "LAX" 10 4 18 0.185393258426966 0.0898876404494382 0.00561797752808989 178
"303" "AA" "ORD" "LGA" 8 3 20 0.185185185185185 0.0493827160493827 0.0123456790123457 162
"304" "WN" "HOU" "DAL" 3 7 19 0.185185185185185 0.0740740740740741 0.0123456790123457 162
"305" "WN" "HOU" "DAL" 12 5 16 0.185185185185185 0.0411522633744856 0.00411522633744856 243
"306" "WN" "HOU" "DAL" 12 6 14 0.185185185185185 0.0555555555555556 0 162
"307" "UA" "LAX" "SFO" 12 1 10 0.184713375796178 0.101910828025478 0 157
"308" "WN" "DAL" "HOU" 9 5 21 0.184713375796178 0.0445859872611465 0.00636942675159236 157
"309" "WN" "HOU" "DAL" 3 4 20 0.184713375796178 0.0764331210191083 0.00636942675159236 157
"310" "WN" "DAL" "HOU" 3 5 15 0.184357541899441 0.0782122905027933 0 179
"311" "AA" "BOS" "ORD" 1 3 0 0.184210526315789 0.125 0.00657894736842105 152
"312" "UA" "SFO" "LAX" 5 5 11 0.184210526315789 0.105263157894737 0 152
"313" "WN" "DAL" "HOU" 5 4 17 0.184210526315789 0.0657894736842105 0.0087719298245614 228
"314" "NW" "DTW" "MSP" 7 1 15 0.18407960199005 0.0796019900497512 0 201
"315" "UA" "LAX" "SFO" 11 2 11 0.183544303797468 0.113924050632911 0 158
"316" "WN" "DAL" "HOU" 11 7 21 0.183544303797468 0.0506329113924051 0 158
"317" "UA" "LAX" "SFO" 1 1 17 0.183006535947712 0.0522875816993464 0 153
"318" "UA" "LAX" "SFO" 7 5 10 0.183006535947712 0.0980392156862745 0 153
"319" "UA" "SFO" "LAX" 4 5 18 0.182389937106918 0.0943396226415094 0.0188679245283019 159
"320" "WN" "DAL" "HOU" 4 5 15 0.182352941176471 0.0705882352941176 0 170
"321" "AA" "ORD" "DFW" 4 4 18 0.181818181818182 0.136363636363636 0.0194805194805195 154
"322" "WN" "HOU" "DAL" 3 4 18 0.181818181818182 0.0738636363636364 0.00568181818181818 176
"323" "WN" "HOU" "DAL" 10 5 16 0.181818181818182 0.0757575757575758 0.00378787878787879 264
"324" "WN" "HOU" "DAL" 3 7 18 0.181286549707602 0.0526315789473684 0.00584795321637427 171
"325" "UA" "LAX" "SFO" 10 4 17 0.180645161290323 0.0967741935483871 0.00645161290322581 155
"326" "NW" "DTW" "MSP" 6 5 15 0.180412371134021 0.077319587628866 0.0103092783505155 194
"327" "UA" "LAX" "SFO" 4 5 10 0.180124223602484 0.093167701863354 0 161
"328" "UA" "SFO" "LAX" 12 1 18 0.180124223602484 0.105590062111801 0.0062111801242236 161
"329" "UA" "SFO" "LAX" 1 2 18 0.18 0.0933333333333333 0 150
"330" "AA" "DFW" "MIA" 1 1 0 0.179640718562874 0.0479041916167665 0 167
"331" "WN" "HOU" "DAL" 12 4 18 0.179640718562874 0.0419161676646707 0 167
"332" "UA" "LAX" "SFO" 12 7 11 0.179487179487179 0.0641025641025641 0 156
"333" "WN" "HOU" "DAL" 10 7 17 0.178861788617886 0.0569105691056911 0.0040650406504065 246
"334" "WN" "DAL" "HOU" 12 4 20 0.178807947019868 0.0662251655629139 0 151
"335" "WN" "HOU" "DAL" 7 7 15 0.17877094972067 0.0782122905027933 0.0279329608938547 179
"336" "WN" "HOU" "DAL" 12 5 14 0.178743961352657 0.0579710144927536 0 207
"337" "AA" "ORD" "LGA" 7 2 20 0.178343949044586 0.0955414012738854 0.00636942675159236 157
"338" "UA" "LAX" "SFO" 10 3 18 0.178343949044586 0.0828025477707006 0.00636942675159236 157
"339" "UA" "SFO" "LAX" 6 5 18 0.178343949044586 0.0955414012738854 0 157
"340" "UA" "SFO" "LAX" 12 5 10 0.178343949044586 0.0700636942675159 0 157
"341" "WN" "HOU" "DAL" 6 5 15 0.17816091954023 0.0344827586206897 0.00574712643678161 174
"342" "NW" "DTW" "MSP" 4 7 15 0.177777777777778 0.05 0.00555555555555556 180
"343" "WN" "HOU" "DAL" 1 3 19 0.177631578947368 0.0526315789473684 0 152
"344" "AA" "ORD" "LAX" 1 7 0 0.176829268292683 0.0731707317073171 0 164
"345" "WN" "DAL" "HOU" 2 5 15 0.176829268292683 0.0304878048780488 0 164
"346" "WN" "HOU" "DAL" 12 7 19 0.176829268292683 0.0426829268292683 0 164
"347" "NW" "DTW" "MSP" 7 7 15 0.176767676767677 0.0707070707070707 0.00505050505050505 198
"348" "WN" "HOU" "DAL" 4 4 17 0.176744186046512 0.0465116279069767 0.00930232558139535 215
"349" "UA" "LAX" "SFO" 11 1 10 0.176470588235294 0.104575163398693 0 153
"350" "WN" "HOU" "DAL" 10 4 20 0.176470588235294 0.0529411764705882 0 170
"351" "WN" "DAL" "HOU" 2 5 17 0.175925925925926 0.0509259259259259 0 216
"352" "WN" "DAL" "HOU" 12 5 14 0.175824175824176 0.043956043956044 0.00549450549450549 182
"353" "WN" "DAL" "HOU" 11 5 18 0.175757575757576 0.0545454545454545 0 165
"354" "WN" "HOU" "DAL" 8 3 19 0.175757575757576 0.0606060606060606 0.00606060606060606 165
"355" "WN" "HOU" "DAL" 12 3 17 0.175438596491228 0.0263157894736842 0 228
"356" "UA" "SFO" "LAX" 5 5 17 0.175324675324675 0.12987012987013 0.00649350649350649 154
"357" "UA" "SFO" "LAX" 7 1 11 0.175324675324675 0.0649350649350649 0 154
"358" "WN" "DAL" "HOU" 7 4 21 0.175324675324675 0.051948051948052 0 154
"359" "WN" "DAL" "HOU" 8 7 21 0.175324675324675 0.0584415584415584 0.00649350649350649 154
"360" "WN" "HOU" "DAL" 6 3 20 0.175324675324675 0.0714285714285714 0.00649350649350649 154
"361" "AA" "DFW" "ATL" 12 2 0 0.175 0.075 0.01 200
"362" "WN" "HOU" "DAL" 10 7 21 0.174698795180723 0.036144578313253 0 166
"363" "AA" "ORD" "LAX" 1 5 0 0.174528301886792 0.0707547169811321 0 212
"364" "WN" "HOU" "DAL" 4 5 15 0.174418604651163 0.0581395348837209 0.0116279069767442 172
"365" "AA" "DFW" "LAX" 1 1 0 0.174311926605505 0.0642201834862385 0.0137614678899083 218
"366" "UA" "LAX" "SFO" 8 5 15 0.174193548387097 0.0516129032258065 0 155
"367" "WN" "DAL" "HOU" 7 4 20 0.174193548387097 0.0580645161290323 0 155
"368" "WN" "HOU" "DAL" 9 4 20 0.174193548387097 0.0709677419354839 0 155
"369" "WN" "DAL" "HOU" 10 5 16 0.174157303370787 0.0842696629213483 0.0112359550561798 178
"370" "UA" "SFO" "LAX" 11 3 18 0.173652694610778 0.0838323353293413 0 167
"371" "WN" "HOU" "DAL" 4 5 18 0.173652694610778 0.0778443113772455 0.00598802395209581 167
"372" "UA" "LAX" "SFO" 5 5 10 0.173410404624277 0.069364161849711 0 173
"373" "AA" "ORD" "DFW" 5 5 18 0.173333333333333 0.1 0.00666666666666667 150
"374" "NW" "DTW" "MSP" 3 7 15 0.173184357541899 0.0837988826815642 0 179
"375" "UA" "LAX" "SFO" 8 5 10 0.173076923076923 0.0576923076923077 0 156
"376" "UA" "SFO" "LAX" 8 4 11 0.173076923076923 0.0961538461538462 0 156
"377" "WN" "DAL" "HOU" 9 4 19 0.173076923076923 0.0641025641025641 0.00641025641025641 156
"378" "NW" "DTW" "MSP" 12 4 15 0.172972972972973 0.0756756756756757 0.0108108108108108 185
"379" "AA" "DFW" "PHX" 1 2 0 0.172839506172839 0.0432098765432099 0 162
"380" "UA" "SFO" "LAX" 12 2 18 0.172839506172839 0.0617283950617284 0 162
"381" "WN" "HOU" "DAL" 7 3 19 0.172839506172839 0.0679012345679012 0.00617283950617284 162
"382" "AA" "LAX" "ORD" 1 4 0 0.172413793103448 0.0591133004926108 0.00985221674876847 203
"383" "WN" "DAL" "HOU" 4 4 21 0.172185430463576 0.0662251655629139 0.00662251655629139 151
"384" "WN" "HOU" "DAL" 2 2 19 0.172185430463576 0.0529801324503311 0.00662251655629139 151
"385" "NW" "DTW" "MSP" 2 7 15 0.171974522292994 0.101910828025478 0.00636942675159236 157
"386" "UA" "LAX" "SFO" 10 7 15 0.171974522292994 0.0573248407643312 0 157
"387" "UA" "LAX" "SFO" 5 4 10 0.171779141104294 0.049079754601227 0.00613496932515337 163
"388" "UA" "SFO" "LAX" 12 3 18 0.171779141104294 0.0674846625766871 0 163
"389" "WN" "HOU" "DAL" 3 7 20 0.171052631578947 0.0789473684210526 0 152
"390" "WN" "DAL" "HOU" 10 4 18 0.170984455958549 0.0932642487046632 0.00518134715025907 193
"391" "WN" "HOU" "DAL" 10 4 17 0.170731707317073 0.101626016260163 0.00813008130081301 246
"392" "WN" "HOU" "DAL" 11 7 20 0.170731707317073 0.0548780487804878 0 164
"393" "AA" "LAX" "ORD" 12 3 0 0.170103092783505 0.0721649484536082 0.00515463917525773 194
"394" "UA" "LAX" "SFO" 3 5 10 0.169934640522876 0.065359477124183 0 153
"395" "UA" "LAX" "SFO" 10 7 10 0.169934640522876 0.0718954248366013 0 153
"396" "UA" "SFO" "LAX" 3 5 18 0.169934640522876 0.0784313725490196 0 153
"397" "AA" "DFW" "MIA" 1 2 0 0.169590643274854 0.0467836257309941 0 171
"398" "AA" "MIA" "DFW" 1 1 0 0.169590643274854 0.064327485380117 0 171
"399" "WN" "HOU" "DAL" 6 7 18 0.169590643274854 0.0760233918128655 0.00584795321637427 171
"400" "WN" "DAL" "HOU" 12 4 14 0.169491525423729 0.0338983050847458 0 177
"401" "WN" "HOU" "DAL" 6 4 16 0.169421487603306 0.0991735537190083 0 242
"402" "WN" "DAL" "HOU" 12 4 18 0.169398907103825 0.0491803278688525 0.00546448087431694 183
"403" "AA" "DFW" "AUS" 1 1 0 0.168831168831169 0.0714285714285714 0.0194805194805195 154
"404" "WN" "HOU" "DAL" 4 4 20 0.168831168831169 0.0454545454545455 0 154
"405" "AA" "DFW" "LAX" 1 3 0 0.168724279835391 0.0905349794238683 0 243
"406" "AA" "DFW" "LGA" 12 7 0 0.168316831683168 0.0643564356435644 0 202
"407" "UA" "LAX" "SFO" 3 7 17 0.167741935483871 0.0774193548387097 0.0129032258064516 155
"408" "UA" "SFO" "LAX" 8 5 16 0.167741935483871 0.0451612903225806 0 155
"409" "WN" "HOU" "DAL" 3 7 21 0.167741935483871 0.0516129032258065 0.00645161290322581 155
"410" "WN" "HOU" "DAL" 4 4 18 0.167664670658683 0.0479041916167665 0.00598802395209581 167
"411" "NW" "DTW" "MSP" 1 7 15 0.167630057803468 0.0578034682080925 0.0173410404624277 173
"412" "WN" "HOU" "DAL" 1 3 18 0.167630057803468 0.0520231213872832 0.00578034682080925 173
"413" "AA" "SFO" "DFW" 12 5 0 0.167567567567568 0.0594594594594595 0 185
"414" "NW" "DTW" "MSP" 6 6 15 0.167539267015707 0.0994764397905759 0.0104712041884817 191
"415" "WN" "HOU" "DAL" 6 3 17 0.167400881057269 0.0837004405286344 0.00440528634361234 227
"416" "WN" "HOU" "DAL" 5 4 16 0.16734693877551 0.0775510204081633 0.0122448979591837 245
"417" "AA" "MIA" "DFW" 12 6 0 0.166666666666667 0.0733333333333333 0.00666666666666667 150
"418" "AA" "SFO" "DFW" 1 3 0 0.166666666666667 0.0833333333333333 0.0147058823529412 204
"419" "UA" "LAX" "SFO" 10 4 10 0.166666666666667 0.102564102564103 0 156
"420" "UA" "SFO" "LAX" 6 4 18 0.166666666666667 0.0533333333333333 0 150
"421" "UA" "SFO" "LAX" 8 3 11 0.166666666666667 0.0897435897435897 0 156
"422" "WN" "HOU" "DAL" 7 3 20 0.166666666666667 0.0333333333333333 0 150
"423" "NW" "DTW" "MSP" 8 7 15 0.165829145728643 0.085427135678392 0.0100502512562814 199
"424" "AA" "LAX" "ORD" 12 4 0 0.16580310880829 0.0569948186528497 0 193
"425" "NW" "DTW" "MSP" 5 5 15 0.16580310880829 0.0518134715025907 0.0103626943005181 193
"426" "NW" "DTW" "MSP" 7 5 15 0.16580310880829 0.0725388601036269 0 193
"427" "AA" "DFW" "MCI" 12 7 0 0.165605095541401 0.0828025477707006 0 157
"428" "AA" "ORD" "DFW" 10 5 18 0.165605095541401 0.0636942675159236 0.00636942675159236 157
"429" "UA" "LAX" "SFO" 8 1 10 0.165562913907285 0.0662251655629139 0 151
"430" "WN" "DAL" "HOU" 4 5 17 0.165178571428571 0.0714285714285714 0.0133928571428571 224
"431" "WN" "HOU" "DAL" 4 7 17 0.165178571428571 0.0848214285714286 0.00446428571428571 224
"432" "WN" "HOU" "DAL" 9 5 15 0.164705882352941 0.0117647058823529 0 170
"433" "AA" "MIA" "DFW" 12 7 0 0.164634146341463 0.103658536585366 0.00609756097560976 164
"434" "WN" "HOU" "DAL" 8 5 21 0.164556962025316 0.069620253164557 0 158
"435" "AA" "DFW" "ORD" 1 7 0 0.163865546218487 0.0840336134453782 0.00840336134453781 238
"436" "AA" "DFW" "PHX" 1 3 0 0.163841807909605 0.101694915254237 0 177
"437" "WN" "DAL" "HOU" 5 4 15 0.16374269005848 0.0584795321637427 0.0292397660818713 171
"438" "WN" "HOU" "DAL" 4 7 18 0.16374269005848 0.0526315789473684 0 171
"439" "WN" "DAL" "HOU" 4 5 16 0.163636363636364 0.0666666666666667 0.00606060606060606 165
"440" "WN" "HOU" "DAL" 9 4 18 0.163636363636364 0.0666666666666667 0.0181818181818182 165
"441" "AA" "DFW" "ATL" 12 7 0 0.163522012578616 0.0943396226415094 0.00628930817610063 159
"442" "AA" "EWR" "ORD" 1 5 0 0.163398692810458 0.104575163398693 0 153
"443" "UA" "LAX" "SFO" 8 7 17 0.163398692810458 0.0915032679738562 0 153
"444" "WN" "HOU" "DAL" 6 7 21 0.163398692810458 0.0522875816993464 0 153
"445" "WN" "HOU" "DAL" 3 4 17 0.163090128755365 0.0600858369098712 0 233
"446" "AA" "DFW" "MIA" 1 3 0 0.16304347826087 0.0597826086956522 0.016304347826087 184
"447" "AA" "DFW" "MIA" 12 2 0 0.16304347826087 0.0815217391304348 0.00543478260869565 184
"448" "WN" "DAL" "HOU" 7 7 18 0.162790697674419 0.0813953488372093 0.00581395348837209 172
"449" "WN" "HOU" "DAL" 12 3 18 0.162790697674419 0.0697674418604651 0 172
"450" "UA" "SFO" "LAX" 7 3 17 0.1625 0.08125 0.01875 160
"451" "UA" "SFO" "LAX" 7 5 17 0.1625 0.06875 0 160
"452" "WN" "DAL" "HOU" 7 3 19 0.1625 0.06875 0 160
"453" "UA" "LAX" "SFO" 11 5 10 0.162337662337662 0.0974025974025974 0.0194805194805195 154
"454" "AA" "DFW" "PHX" 1 4 0 0.162162162162162 0.0432432432432432 0 185
"455" "AA" "DFW" "LAX" 12 2 0 0.162055335968379 0.0632411067193676 0.00790513833992095 253
"456" "WN" "DAL" "HOU" 5 5 15 0.162011173184358 0.0502793296089385 0 179
"457" "WN" "DAL" "HOU" 5 7 18 0.161849710982659 0.046242774566474 0.00578034682080925 173
"458" "WN" "HOU" "DAL" 8 3 18 0.161849710982659 0.0751445086705202 0 173
"459" "NW" "DTW" "MSP" 7 6 15 0.161616161616162 0.0555555555555556 0.00505050505050505 198
"460" "AA" "ORD" "LGA" 8 7 20 0.161490683229814 0.0683229813664596 0.0124223602484472 161
"461" "WN" "HOU" "DAL" 11 5 18 0.161490683229814 0.0434782608695652 0 161
"462" "WN" "DAL" "HOU" 5 3 18 0.161111111111111 0.0388888888888889 0 180
"463" "UA" "SFO" "LAX" 9 5 18 0.160714285714286 0.0714285714285714 0 168
"464" "AA" "DFW" "LAX" 12 4 0 0.160621761658031 0.0725388601036269 0.00518134715025907 193
"465" "UA" "LAX" "SFO" 5 5 17 0.160493827160494 0.0802469135802469 0.00617283950617284 162
"466" "AA" "DFW" "MIA" 1 5 0 0.160427807486631 0.0695187165775401 0.0053475935828877 187
"467" "WN" "DAL" "HOU" 5 5 17 0.160337552742616 0.0464135021097046 0.00421940928270042 237
"468" "AA" "ORD" "LGA" 7 1 20 0.16025641025641 0.108974358974359 0.0192307692307692 156
"469" "WN" "DAL" "HOU" 6 3 20 0.16025641025641 0.0705128205128205 0.00641025641025641 156
"470" "AA" "SFO" "DFW" 12 4 0 0.160220994475138 0.0718232044198895 0 181
"471" "WN" "HOU" "DAL" 3 5 16 0.16015625 0.05078125 0 256
"472" "UA" "LAX" "SFO" 5 1 11 0.16 0.0266666666666667 0 150
"473" "UA" "LAX" "SFO" 8 6 15 0.16 0.0666666666666667 0.00666666666666667 150
"474" "UA" "LAX" "SFO" 10 1 10 0.16 0.0866666666666667 0 150
"475" "WN" "HOU" "DAL" 3 7 15 0.16 0.0228571428571429 0.00571428571428571 175
"476" "AA" "DFW" "LAX" 1 6 0 0.159574468085106 0.0478723404255319 0 188
"477" "WN" "DAL" "HOU" 12 3 19 0.159509202453988 0.0429447852760736 0 163
"478" "WN" "HOU" "DAL" 8 1 19 0.159509202453988 0.0368098159509202 0 163
"479" "WN" "HOU" "DAL" 4 5 14 0.159420289855072 0.0386473429951691 0.00483091787439614 207
"480" "WN" "DAL" "HOU" 10 5 14 0.159340659340659 0.0659340659340659 0 182
"481" "UA" "LAX" "SFO" 7 5 18 0.159235668789809 0.089171974522293 0.00636942675159236 157
"482" "WN" "DAL" "HOU" 3 7 15 0.159090909090909 0.0340909090909091 0 176
"483" "UA" "LAX" "SFO" 4 5 17 0.158940397350993 0.0927152317880795 0.00662251655629139 151
"484" "UA" "LAX" "SFO" 8 1 15 0.158940397350993 0.0596026490066225 0 151
"485" "WN" "HOU" "DAL" 6 5 14 0.158878504672897 0.0514018691588785 0 214
"486" "AA" "DFW" "DEN" 1 3 0 0.158536585365854 0.0670731707317073 0 164
"487" "UA" "SFO" "LAX" 8 5 17 0.158536585365854 0.0609756097560976 0 164
"488" "WN" "DAL" "HOU" 1 4 19 0.158536585365854 0.0792682926829268 0.0121951219512195 164
"489" "WN" "DAL" "HOU" 11 7 19 0.158536585365854 0.0426829268292683 0.00609756097560976 164
"490" "WN" "HOU" "DAL" 3 2 19 0.158227848101266 0.0759493670886076 0 158
"491" "WN" "HOU" "DAL" 3 5 21 0.158227848101266 0.0443037974683544 0 158
"492" "WN" "HOU" "DAL" 12 6 16 0.158227848101266 0.0822784810126582 0.00632911392405063 158
"493" "WN" "HOU" "DAL" 5 4 15 0.15819209039548 0.0621468926553672 0.0169491525423729 177
"494" "UA" "SFO" "LAX" 8 1 17 0.157894736842105 0.0723684210526316 0 152
"495" "UA" "SFO" "LAX" 10 1 15 0.157894736842105 0.0657894736842105 0 152
"496" "WN" "HOU" "DAL" 5 4 21 0.157232704402516 0.0754716981132075 0.0125786163522013 159
"497" "NW" "DTW" "MSP" 1 4 15 0.156976744186047 0.0581395348837209 0.00581395348837209 172
"498" "WN" "HOU" "DAL" 11 7 18 0.156976744186047 0.063953488372093 0.00581395348837209 172
"499" "UA" "LAX" "SFO" 7 1 11 0.156862745098039 0.0457516339869281 0 153
"500" "WN" "HOU" "DAL" 10 5 15 0.156756756756757 0.0864864864864865 0.00540540540540541 185
"501" "AA" "DFW" "PHX" 1 1 0 0.15625 0.05625 0.01875 160
"502" "AA" "DFW" "PHX" 12 2 0 0.15625 0.0875 0 160
"503" "NW" "DTW" "MSP" 8 1 15 0.15625 0.0729166666666667 0.00520833333333333 192
"504" "WN" "DAL" "HOU" 3 4 21 0.15625 0.06875 0 160
"505" "WN" "DAL" "HOU" 4 4 19 0.15625 0.05625 0 160
"506" "AA" "DFW" "LAX" 1 2 0 0.155963302752294 0.0412844036697248 0 218
"507" "WN" "DAL" "HOU" 7 3 20 0.155844155844156 0.0714285714285714 0 154
"508" "AA" "MIA" "DFW" 1 3 0 0.155555555555556 0.0833333333333333 0.00555555555555556 180
"509" "NW" "DTW" "MSP" 12 6 15 0.155555555555556 0.0722222222222222 0 180
"510" "WN" "DAL" "HOU" 12 4 19 0.155555555555556 0.0444444444444444 0.0111111111111111 180
"511" "WN" "HOU" "DAL" 6 7 17 0.155555555555556 0.0666666666666667 0 225
"512" "WN" "HOU" "DAL" 7 2 17 0.155555555555556 0.0577777777777778 0.00444444444444444 225
"513" "UA" "SFO" "LAX" 10 2 16 0.15527950310559 0.0683229813664596 0 161
"514" "UA" "LAX" "SFO" 8 3 17 0.154838709677419 0.0709677419354839 0.0129032258064516 155
"515" "WN" "HOU" "DAL" 11 2 19 0.154761904761905 0.0476190476190476 0.0119047619047619 168
"516" "WN" "HOU" "DAL" 5 5 16 0.154440154440154 0.0579150579150579 0.00772200772200772 259
"517" "WN" "HOU" "DAL" 12 4 15 0.154285714285714 0.0228571428571429 0 175
"518" "AA" "SFO" "DFW" 1 1 0 0.154255319148936 0.0478723404255319 0.00531914893617021 188
"519" "UA" "LAX" "SFO" 8 7 15 0.153846153846154 0.0384615384615385 0 156
"520" "WN" "HOU" "DAL" 9 5 16 0.153526970954357 0.0539419087136929 0 241
"521" "UA" "LAX" "SFO" 3 1 17 0.153333333333333 0.0933333333333333 0.00666666666666667 150
"522" "UA" "LAX" "SFO" 5 3 10 0.152941176470588 0.0529411764705882 0 170
"523" "WN" "HOU" "DAL" 3 3 20 0.152866242038217 0.0509554140127389 0.00636942675159236 157
"524" "WN" "HOU" "DAL" 6 6 16 0.152866242038217 0.0700636942675159 0.0127388535031847 157
"525" "WN" "DAL" "HOU" 3 7 17 0.152838427947598 0.0655021834061135 0.0131004366812227 229
"526" "AA" "DFW" "MIA" 1 6 0 0.152542372881356 0.0395480225988701 0 177
"527" "WN" "HOU" "DAL" 12 3 15 0.152542372881356 0.0451977401129944 0 177
"528" "WN" "HOU" "DAL" 8 5 16 0.15234375 0.0546875 0 256
"529" "UA" "LAX" "SFO" 7 4 10 0.152317880794702 0.0927152317880795 0 151
"530" "WN" "HOU" "DAL" 12 3 20 0.152317880794702 0.0397350993377483 0 151
"531" "AA" "MCI" "DFW" 1 1 0 0.151898734177215 0.0632911392405063 0.0126582278481013 158
"532" "WN" "HOU" "DAL" 12 2 19 0.151898734177215 0.069620253164557 0 158
"533" "AA" "ORD" "DFW" 12 3 0 0.151851851851852 0.0740740740740741 0.0111111111111111 270
"534" "WN" "DAL" "HOU" 10 7 17 0.151639344262295 0.0614754098360656 0 244
"535" "UA" "LAX" "SFO" 8 4 8 0.151515151515152 0.0606060606060606 0 165
"536" "WN" "HOU" "DAL" 3 7 16 0.151394422310757 0.0199203187250996 0 251
"537" "WN" "HOU" "DAL" 7 2 20 0.151315789473684 0.0460526315789474 0 152
"538" "UA" "LAX" "SFO" 7 5 17 0.150326797385621 0.065359477124183 0.0065359477124183 153
"539" "UA" "SFO" "LAX" 8 5 18 0.15028901734104 0.0578034682080925 0 173
"540" "NW" "DTW" "MSP" 6 3 15 0.150259067357513 0.0673575129533679 0 193
"541" "AA" "DFW" "ATL" 1 2 0 0.15 0.0944444444444444 0 180
"542" "AA" "ORD" "BOS" 1 1 0 0.15 0.04375 0 160
"543" "UA" "LAX" "SFO" 7 1 14 0.15 0.08125 0.0125 160
"544" "WN" "DAL" "HOU" 12 3 18 0.15 0.05 0 180
"545" "AA" "ORD" "DFW" 5 3 18 0.149350649350649 0.0844155844155844 0.012987012987013 154
"546" "UA" "SFO" "LAX" 8 4 16 0.149350649350649 0.051948051948052 0 154
"547" "WN" "HOU" "DAL" 12 4 17 0.149122807017544 0.0614035087719298 0 228
"548" "AA" "DFW" "MCI" 1 2 0 0.149068322981366 0.0559006211180124 0 161
"549" "AA" "ORD" "LGA" 8 2 20 0.149068322981366 0.0869565217391304 0.0124223602484472 161
"550" "UA" "SFO" "LAX" 8 5 11 0.149068322981366 0.0434782608695652 0 161
"551" "WN" "DAL" "HOU" 9 5 16 0.149068322981366 0.0559006211180124 0 161
"552" "UA" "LAX" "SFO" 7 4 17 0.148387096774194 0.0774193548387097 0.00645161290322581 155
"553" "UA" "SFO" "LAX" 9 5 16 0.148387096774194 0.0709677419354839 0 155
"554" "UA" "SFO" "ORD" 6 4 10 0.148387096774194 0.0903225806451613 0.0258064516129032 155
"555" "WN" "DAL" "HOU" 8 3 21 0.148148148148148 0.0185185185185185 0 162
"556" "UA" "SFO" "LAX" 8 7 16 0.147435897435897 0.108974358974359 0.00641025641025641 156
"557" "UA" "SFO" "LAX" 10 1 16 0.147435897435897 0.0576923076923077 0 156
"558" "WN" "HOU" "DAL" 6 3 18 0.147435897435897 0.0512820512820513 0.00641025641025641 156
"559" "UA" "LAX" "SFO" 5 5 15 0.147239263803681 0.0736196319018405 0 163
"560" "AA" "ORD" "LGA" 1 5 0 0.147208121827411 0.0710659898477157 0 197
"561" "WN" "HOU" "DAL" 11 3 19 0.147058823529412 0.0411764705882353 0 170
"562" "AA" "DFW" "AUS" 12 2 0 0.146892655367232 0.0508474576271186 0 177
"563" "WN" "HOU" "DAL" 7 4 15 0.146892655367232 0.0564971751412429 0 177
"564" "WN" "DAL" "HOU" 3 5 14 0.146739130434783 0.0380434782608696 0.00543478260869565 184
